"coluna","codigo","descricao"
"PA_PROC_ID","0410010022","ESVAZIAMENTO PERCUTANEO DE CISTO MAMARIO"
"PA_PROC_ID","0410010030","EXERESE DE MAMA SUPRANUMERARIA"
"PA_PROC_ID","0410010049","EXERESE DE MAMILO"
"PA_PROC_ID","0410010057","MASTECTOMIA RADICAL C/ LINFADENECTOMIA"
"PA_PROC_ID","0410010065","MASTECTOMIA SIMPLES"
"PA_PROC_ID","0410010073","PLASTICA MAMARIA FEMININA NAO ESTETICA"
"PA_PROC_ID","0410010081","PLASTICA MAMARIA MASCULINA"
"PA_PROC_ID","0410010090","PLASTICA MAMARIA RECONSTRUTIVA POS MASTECTOMIA C/ IMPLANTE DE PROTESE"
"PA_PROC_ID","0410010103","REVERSAO DE MAMILO INVERTIDO"
"PA_PROC_ID","0410010111","SETORECTOMIA / QUADRANTECTOMIA"
"PA_PROC_ID","0410010120","SETORECTOMIA / QUADRANTECTOMIA C/ ESVAZIAMENTO GANGLIONAR"
"PA_PROC_ID","0410010138","RETIRADA DE PROTESE MAMARIA UNILATERAL EM CASOS DE COMPLICACAO DA PROTESE MAMARIA IMPLANTADA"
"PA_PROC_ID","0410010146","RETIRADA DE PROTESE MAMARIA BILATERAL EM CASOS DE COMPLICACAO DA PROTESE MAMARIA IMPLANTADA"
"PA_PROC_ID","0410010154","RETIRADA DE PROTESE MAMARIA UNILATERAL EM CASOS DE COMPLICACAO DE IMPLANTACAO DA PROTESE, COM"
"PA_PROC_ID","0410010162","RETIRADA DE PROTESE MAMARIA BILATERAL EM CASOS DE COMPLICACAO DE IMPLANTACAO DA PROTESE, COM I"
"PA_PROC_ID","0410010170","IMPLANTE DE PROTESE MAMARIA UNILATERAL POS TRATAMENTO DE COMPLICACAO DE IMPLANTE MAMARIO ANTERI"
"PA_PROC_ID","0410010189","IMPLANTE DE PROTESE MAMARIA BILATERAL POS TRATAMENTO DE COMPLICACAO DE IMPLANTE MAMARIO ANTERIO"
"PA_PROC_ID","0410010197","MASTECTOMIA SIMPLES BILATERAL SOB PROCESSO TRANSEXUALIZADOR"
"PA_PROC_ID","0410010200","PLASTICA MAMARIA RECONSTRUTIVA BILATERAL INCLUINDO PROTESE MAMARIA DE SILICONE BILATERAL NO PROCE"
"PA_PROC_ID","0410010219","RECONSTRUCAO MAMARIA POS-MASTECTOMIA TOTAL"
"PA_PROC_ID","0411010018","DESCOLAMENTO MANUAL DE PLACENTA"
"PA_PROC_ID","0411010026","PARTO CESARIANO EM GESTACAO DE ALTO RISCO"
"PA_PROC_ID","0411010034","PARTO CESARIANO"
"PA_PROC_ID","0411010042","PARTO CESARIANO C/ LAQUEADURA TUBARIA"
"PA_PROC_ID","0411010050","REDUCAO MANUAL DE INVERSAO UTERINA AGUDA POS-PARTO"
"PA_PROC_ID","0411010069","RESSUTURA DE EPISIORRAFIA POS-PARTO"
"PA_PROC_ID","0411010077","SUTURA DE LACERACOES DE TRAJETO PELVICO"
"PA_PROC_ID","0411010085","TRATAMENTO CIRURGICO DE INVERSAO UTERINA AGUDA POS PARTO"
"PA_PROC_ID","0411020013","CURETAGEM POS-ABORTAMENTO / PUERPERAL"
"PA_PROC_ID","0411020021","EMBRIOTOMIA"
"PA_PROC_ID","0411020030","HISTERECTOMIA PUERPERAL"
"PA_PROC_ID","0411020048","TRATAMENTO CIRURGICO DE GRAVIDEZ ECTOPICA"
"PA_PROC_ID","0411020056","TRATAMENTO DE OUTROS TRANSTORNOS MATERNOS RELACIONADOS PREDOMINANTEMENTE A GRAVIDEZ"
"PA_PROC_ID","0412010011","BRONCOTOMIA E/OU BRONCORRAFIA"
"PA_PROC_ID","0412010020","COLOCACAO DE MOLDE BRONQUICO POR TORACOTOMIA"
"PA_PROC_ID","0412010038","COLOCACAO DE PROTESE LARINGO-TRAQUEAL, TRAQUEAL, TRAQUEO-BRONQUICA, BRONQUICA POR VIA ENDOSCOPIC"
"PA_PROC_ID","0412010046","COLOCACAO DE PROTESE LARINGO TRAQUEAL/ TRAQUEO-BRONQUICA (INCLUI PROTESE)"
"PA_PROC_ID","0412010054","FECHAMENTO DE FISTULA TRAQUEO-CUTANEA"
"PA_PROC_ID","0412010062","PUNCAO DE TRAQUEIA C/ ASPIRACAO"
"PA_PROC_ID","0412010070","RESSECCAO DE TRAQUEIA MEDIASTINAL, CARINAL OU CARINOPLASTIA"
"PA_PROC_ID","0412010089","RESSECCAO DE TUMOR DE TRAQUEIA COM ANASTOMOSE"
"PA_PROC_ID","0412010097","TRAQUEOPLASTIA POR ACESSO TORACICO"
"PA_PROC_ID","0412010100","TRAQUEOPLASTIA E/OU LARINGOTRAQUEOPLASTIA"
"PA_PROC_ID","0412010119","TRAQUEORRAFIA E/OU FECHAMENTO DE FISTULA TRAQUEO-CUTANEA"
"PA_PROC_ID","0412010127","TRAQUEOSTOMIA COM COLOCACAO DE ORTESE TRAQUEAL OU TRAQUEOBRONQUICA"
"PA_PROC_ID","0412010135","TRATAMENTO CIRURGICO DE FISTULA BRONCOPLEURAL COM AMPUTACAO DE COTO BRONQUICO"
"PA_PROC_ID","0412010143","TRATAMENTO CIRURGICO DE FISTULA TRAQUEOESOFAGICA ADQUIRIDA"
"PA_PROC_ID","0412020017","MEDIASTINOTOMIA EXPLORADORA PARA-ESTERNAL / POR VIA ANTERIOR"
"PA_PROC_ID","0412020025","MEDIASTINOTOMIA EXTRAPLEURAL POR VIA POSTERIOR"
"PA_PROC_ID","0412020033","MEDIASTINOTOMIA P/ DRENAGEM"
"PA_PROC_ID","0412020041","PLEUROSTOMIA"
"PA_PROC_ID","0412020050","RESSECCAO DE TUMOR DO MEDIASTINO"
"PA_PROC_ID","0412020068","TIMECTOMIA"
"PA_PROC_ID","0412020076","TRAQUEOSTOMIA MEDIASTINAL"
"PA_PROC_ID","0412020084","TRATAMENTO DE MEDIASTINITE (QUALQUER VIA)"
"PA_PROC_ID","0412030012","DESCORTICACAO PULMONAR"
"PA_PROC_ID","0412030020","DRENAGEM DE PLEURA"
"PA_PROC_ID","0412030039","DRENAGEM DE PNEUMOTORAX"
"PA_PROC_ID","0412030047","FECHAMENTO DE PLEUROSTOMIA"
"PA_PROC_ID","0412030055","PLEURECTOMIA"
"PA_PROC_ID","0412030063","PLEUROTOMIA"
"PA_PROC_ID","0412030071","REPLECAO DE CAVIDADE PLEURAL COM SOLUCAO PARA TRATAMENTO DE EMPIEMA CRONICO"
"PA_PROC_ID","0412030080","TRATAMENTO DE COAGULO RETIDO INTRATORACICO (QUALQUER VIA)"
"PA_PROC_ID","0412030098","PLEUROSTOMIA"
"PA_PROC_ID","0412030101","DRENAGEM TUBULAR PLEURAL ABERTA (PLEUROSTOMIA)"
"PA_PROC_ID","0412030110","PLEURODESE"
"PA_PROC_ID","0412030128","RETIRADA DE DRENO TUBULAR TORACICO"
"PA_PROC_ID","0412040018","COSTECTOMIA"
"PA_PROC_ID","0412040026","ESTERNECTOMIA COM OU SEM PROTESE"
"PA_PROC_ID","0412040034","ESTERNECTOMIA SUBTOTAL"
"PA_PROC_ID","0412040042","LIGADURA DO DUCTO TORACICO (QUALQUER METODO)"
"PA_PROC_ID","0412040050","MOBILIZACAO DE RETALHOS MUSCULARES / DO OMENTO"
"PA_PROC_ID","0412040069","PLUMBAGEM EXTRAFASCIAL"
"PA_PROC_ID","0412040077","PNEUMOTOMIA C/ RESSECCAO COSTAL P/ DRENAGEM CAVITARIA / RETIRADA DE CORPO ESTRANHO"
"PA_PROC_ID","0412040085","REDUCAO CIRURGICA DE FRATURA DE COSTELA"
"PA_PROC_ID","0412040093","REDUCAO CIRURGICA DE FRATURA DO ESTERNO"
"PA_PROC_ID","0412040107","RESSECCAO DE TUMOR DO DIAFRAGMA E RECONSTRUCAO (QUALQUER TECNICA)"
"PA_PROC_ID","0412040115","RETIRADA DE CORPO ESTRANHO DA PAREDE TORACICA"
"PA_PROC_ID","0412040123","TORACECTOMIA COM RECONSTRUCAO PARIETAL (POR PROTESE)"
"PA_PROC_ID","0412040131","TORACECTOMIA SEM RECONSTRUCAO PARIETAL"
"PA_PROC_ID","0412040140","TORACOCENTESE"
"PA_PROC_ID","0412040158","TORACOPLASTIA (QUALQUER TECNICA)"
"PA_PROC_ID","0412040166","TORACOSTOMIA COM DRENAGEM PLEURAL FECHADA"
"PA_PROC_ID","0412040174","TORACOTOMIA EXPLORADORA"
"PA_PROC_ID","0412040182","TRATAMENTO CIRURGICO DE DEFEITOS CONGENITOS DO TORAX"
"PA_PROC_ID","0412040190","TRATAMENTO CIRURGICO DE FRATURA, NECROSE OU INFECCAO DO ESTERNO"
"PA_PROC_ID","0412040204","TRATAMENTO CIRURGICO DE FRATURAS DO GRADIL COSTAL"
"PA_PROC_ID","0412040212","TRATAMENTO CIRURGICO DE PAREDE TORACICA"
"PA_PROC_ID","0412040220","VAGOTOMIA TRONCULAR TERAPEUTICA POR TORACOTOMIA"
"PA_PROC_ID","0412050013","BULECTOMIA UNI OU BILATERAL"
"PA_PROC_ID","0412050021","DRENAGEM TUBULAR ABERTA DE CAVIDADE PULMONAR"
"PA_PROC_ID","0412050030","LIGADURA DE ARTERIAS BRONQUICAS POR TORACOTOMIA PARA CONTROLE DE HEMOPTISE"
"PA_PROC_ID","0412050048","LOBECTOMIA PULMONAR"
"PA_PROC_ID","0412050056","PLEURODESE"
"PA_PROC_ID","0412050064","PNEUMOMECTOMIA"
"PA_PROC_ID","0412050072","PNEUMONECTOMIA DE TOTALIZACAO"
"PA_PROC_ID","0412050080","PNEUMORRAFIA"
"PA_PROC_ID","0412050099","PNEUMOTOMIA C/ RETIRADA DE CORPO ESTRANHO"
"PA_PROC_ID","0412050102","RESSECCAO EM CUNHA, TUMORECTOMIA / BIOPSIA DE PULMAO A CEU ABERTO"
"PA_PROC_ID","0412050110","RESSECCAO PULMONAR ASSOCIADA A BRONCOPLASTIA/ ARTERIOPLASTIA"
"PA_PROC_ID","0412050129","RETIRADA DE DRENO TUBULAR TORACICO"
"PA_PROC_ID","0412050137","CIRURGIA REDUTORA DO VOLUME PULMONAR (QUALQUER METODO)"
"PA_PROC_ID","0412050145","METASTASECTOMIA PULMONAR UNI OU BILATERAL (QUALQUER METODO)"
"PA_PROC_ID","0412050153","TROMBOENDARTERECTOMIA PULMONAR"
"PA_PROC_ID","0412050161","PNEUMOTOMIA COM RESSECCAO COSTAL PARA DRENAGEM CAVITARIA/RETIRADA DE CORPO ESTRANHO"
"PA_PROC_ID","0412050170","TORACOCENTESE/DRENAGEM DE PLEURA"
"PA_PROC_ID","0413010015","ATENDIMENTO DE URGENCIA EM MEDIO E GRANDE QUEIMADO"
"PA_PROC_ID","0413010023","ATENDIMENTO DE URGENCIA EM PEQUENO QUEIMADO"
"PA_PROC_ID","0413010031","CURATIVO EM GRANDE QUEIMADO"
"PA_PROC_ID","0413010040","CURATIVO EM MEDIO QUEIMADO"
"PA_PROC_ID","0413010058","CURATIVO EM PEQUENO QUEIMADO"
"PA_PROC_ID","0413010066","TRATAMENTO DE GRANDE QUEIMADO"
"PA_PROC_ID","0413010074","TRATAMENTO DE INTERCORRENCIA EM PACIENTE MEDIO E GRANDE QUEIMADO"
"PA_PROC_ID","0413010082","TRATAMENTO DE MEDIO QUEIMADO"
"PA_PROC_ID","0413010090","TRATAMENTO DE PEQUENO QUEIMADO"
"PA_PROC_ID","0413030016","LIPOASPIRACAO DE GIBA OU REGIAO SUBMANDIBULAR EM PACIENTES COM LIPODISTROFIA DECORRENTE DO USO DE"
"PA_PROC_ID","0413030024","LIPOASPIRACAO DE PAREDE ABDOMINAL OU DORSO EM PACIENTES COM LIPODISTROFIA DECORRENTE DO USO DE ANTI"
"PA_PROC_ID","0413030032","LIPOENXERTIA DE GLUTEO EM PACIENTE COM LIPODISTROFIA GLUTEA DECORRENTE DO USO DE ANTI-RETROVIRAL"
"PA_PROC_ID","0413030040","PREENCHIMENTO FACIAL COM POLIMETILMETACRILATO EM PACIENTE C/ LIPOATROFIA FACIAL CAUSADOS PELA REDUC"
"PA_PROC_ID","0413030059","PREENCHIMENTO FACIAL COM TECIDO GORDUROSO EM PACIENTE COM LIPOATROFIA DE FACE DECORRENTE DO USO DE A"
"PA_PROC_ID","0413030067","RECONSTRUCAO GLUTEA E/OU PERIANAL EM PACIENTE COM LIPODISTROFIA GLUTEA DECORRENTE DO USO DE ANTI-"
"PA_PROC_ID","0413030075","REDUCAO MAMARIA EM PACIENTE COM LIPODISTROFIA DECORRENTE DO USO DE ANTI-RETROVIRAIS"
"PA_PROC_ID","0413030083","TRATAMENTO DE GINECOMASTIA OU PSEUDOGINECOMASTIA EM PACIENTE COM LIPODISTROFIA DECORRENTE DO USO DE"
"PA_PROC_ID","0413040011","AUTONOMIZACAO DE RETALHO"
"PA_PROC_ID","0413040020","CORRECAO DE RETRACAO CICATRICIAL VARIOS ESTAGIOS"
"PA_PROC_ID","0413040038","DERMOLIPECTOMIA (1 OU 2 MEMBROS INFERIORES)"
"PA_PROC_ID","0413040046","DERMOLIPECTOMIA ABDOMINAL NAO ESTETICA (PLASTICA ABDOMINAL)"
"PA_PROC_ID","0413040054","DERMOLIPECTOMIA ABDOMINAL POS-CIRURGIA BARIATRICA"
"PA_PROC_ID","0413040062","DERMOLIPECTOMIA BRAQUIAL POS-CIRURGIA BARIATRICA"
"PA_PROC_ID","0413040070","DERMOLIPECTOMIA CRURAL POS-CIRURGIA BARIATRICA"
"PA_PROC_ID","0413040089","MAMOPLASTIA POS-CIRURGIA BARIATRICA"
"PA_PROC_ID","0413040097","PREPARO DE RETALHO"
"PA_PROC_ID","0413040100","PREPARO DE TUBO PEDICULADO"
"PA_PROC_ID","0413040119","RECONSTRUCAO DE LOBULO DA ORELHA"
"PA_PROC_ID","0413040127","RECONSTRUCAO DE POLO SUPERIOR DA ORELHA"
"PA_PROC_ID","0413040135","RECONSTRUCAO DO HELIX DA ORELHA"
"PA_PROC_ID","0413040143","RECONSTRUCAO TOTAL DE ORELHA (MULTIPLOS ESTAGIOS)"
"PA_PROC_ID","0413040151","TRANSFERENCIA INTERMEDIARIA DE RETALHO"
"PA_PROC_ID","0413040160","TRATAMENTO CIRURGICO DE ELEFANTIASE AO NIVEL DO PE"
"PA_PROC_ID","0413040178","TRATAMENTO CIRURGICO DE LESOES EXTENSAS C/ PERDA DE SUBSTANCIA CUTANEA"
"PA_PROC_ID","0413040186","TRATAMENTO CIRURGICO DE RETRACAO CICATRICIAL DA AXILA"
"PA_PROC_ID","0413040194","TRATAMENTO CIRURGICO DE RETRACAO CICATRICIAL DO COTOVELO"
"PA_PROC_ID","0413040208","TRATAMENTO CIRURGICO DE RETRACAO CICATRICIAL DOS DEDOS DA MAO/PE S/ COMPROMETIMENTO TENDINOSO"
"PA_PROC_ID","0413040216","TRATAMENTO CIRURGICO DE RETRACAO CICATRICIAL EM UM ESTAGIO"
"PA_PROC_ID","0413040224","TRATAMENTO CIRURGICO DE RETRACAO CICATRICIAL NA REGIAO POPLITEA"
"PA_PROC_ID","0413040232","TRATAMENTO CIRURGICO NAO ESTETICO DA ORELHA"
"PA_PROC_ID","0413040240","TRATAMENTO CIRURGICO P/ REPARACOES DE PERDA DE SUBSTANCIA DA MAO"
"PA_PROC_ID","0413040259","DERMOLIPECTOMIA ABDOMINAL CIRCUNFERENCIAL POS CIRURGIA BARIATRICA"
"PA_PROC_ID","0413040267","RECONSTRUCAO POR MICROCIRURGIA QUALQUER PARTE"
"PA_PROC_ID","0414010019","CONTENCAO DE DENTES POR SPLINTAGEM"
"PA_PROC_ID","0414010027","MOLDAGEM / IMPLANTE EM MUCOSA (POR TRATAMENTO COMPLETO)"
"PA_PROC_ID","0414010035","MOLDAGEM / IMPLANTE EM PELE / MUCOSA (POR TRATAMENTO COMPLETO)"
"PA_PROC_ID","0414010043","OSTEOTOMIA DE MAXILAR SUPERIOR"
"PA_PROC_ID","0414010051","OSTEOTOMIA DO MAXILAR INFERIOR"
"PA_PROC_ID","0414010060","OSTEOTOMIA ETMOIDEO-ORBITARIA"
"PA_PROC_ID","0414010078","REDUCAO CRUENTA DE AFUNDAMENTO DO MALAR C/ FIXACAO"
"PA_PROC_ID","0414010086","REDUCAO CRUENTA DE FRATURA ALVEOLO-DENTARIA"
"PA_PROC_ID","0414010094","REDUCAO CRUENTA DE FRATURA BILATERAL DA MANDIBULA"
"PA_PROC_ID","0414010108","REDUCAO CRUENTA DE FRATURA COMINUTIVA DA MANDIBULA"
"PA_PROC_ID","0414010116","REDUCAO CRUENTA DE FRATURA DO MALAR C/ APARELHO DE CONTENCAO"
"PA_PROC_ID","0414010124","REDUCAO CRUENTA DE FRATURA DO MAXILAR SUPERIOR - LE FORT III"
"PA_PROC_ID","0414010132","REDUCAO CRUENTA DE FRATURA DO MAXILAR SUPERIOR - LE FORT III C/ APARELHO DE CONTENCAO"
"PA_PROC_ID","0414010140","REDUCAO CRUENTA DE FRATURA DOS OSSOS PROPRIOS DO NARIZ"
"PA_PROC_ID","0414010159","REDUCAO CRUENTA DE FRATURA UNILATERAL DE MANDIBULA"
"PA_PROC_ID","0414010167","REDUCAO CRUENTA DE LUXACAO DA ARTICULACAO TEMPORO-MANDIBULAR (RECIDIVANTE OU NAO)"
"PA_PROC_ID","0414010175","REDUCAO INCRUENTA DE FRATURA ALVEOLO-DENTARIA"
"PA_PROC_ID","0414010183","REDUCAO INCRUENTA DE FRATURA DO MAXILAR SUPERIOR - LE FORT I"
"PA_PROC_ID","0414010191","REDUCAO INCRUENTA DE FRATURA DO MAXILAR SUPERIOR - LE FORT II"
"PA_PROC_ID","0414010205","REDUCAO INCRUENTA DE FRATURA UNILATERAL DA MANDIBULA"
"PA_PROC_ID","0414010213","REDUCAO INCRUENTA DE LUXACAO TEMPORO-MANDIBULAR"
"PA_PROC_ID","0414010221","REVISAO E TROCA DE APARELHO GESSADO EM LESAO DE OSSOS DA FACE"
"PA_PROC_ID","0414010230","SEPTOPLASTIA REPARADORA NAO ESTETICA"
"PA_PROC_ID","0414010248","TRATAMENTO CIRURGICO DE ANQUILOSE DA ARTICULACAO TEMPORO-MANDIBULAR"
"PA_PROC_ID","0414010256","TRATAMENTO CIRURGICO DE FISTULA ORO-SINUSAL / ORO-NASAL"
"PA_PROC_ID","0414010264","TRATAMENTO CIRURGICO DE FISTULA BUCO-SINUSAL EM PACIENTE C/ DEFORMIDADES CRANIO-FACIAIS"
"PA_PROC_ID","0414010272","TRATAMENTO CIRURGICO DE FISTULA CUTANEA DE ORIGEM DENTARIA"
"PA_PROC_ID","0414010280","TRATAMENTO CIRURGICO DE OSTEOMA, ODONTOMA /OUTROS TUMORES"
"PA_PROC_ID","0414010299","TRATAMENTO CIRURGICO EM OSSOS DA FACE"
"PA_PROC_ID","0414010302","TRATAMENTO CIRURGICO EM OSSOS DO NARIZ"
"PA_PROC_ID","0414010310","TRATAMENTO CIRURGICO NO ARCO ZIGOMATICO"
"PA_PROC_ID","0414010329","TRATAMENTO CIRURGICO DE CISTO DO COMPLEXO MAXILO-MANDIBULAR"
"PA_PROC_ID","0414010337","TRATAMENTO DE FRATURA DA MANDIBULA (POR HEMIFACE)"
"PA_PROC_ID","0414010345","EXCISAO DE CALCULO DE GLANDULA SALIVAR"
"PA_PROC_ID","0414010361","EXERESE DE CISTO ODONTOGENICO E NAO-ODONTOGENICO"
"PA_PROC_ID","0414010370","TRATAMENTO CIRURGICO DE DENTE INCLUSO EM PACIENTE COM ANOMALIA CRANIO E BUCOMAXILOFACIAL"
"PA_PROC_ID","0414010388","TRATAMENTO CIRURGICO DE FISTULA INTRA / EXTRAORAL"
"PA_PROC_ID","0414020014","ALVEOLOTOMIA / ALVEOLECTOMIA (POR ARCO DENTARIO)"
"PA_PROC_ID","0414020022","APICECTOMIA COM OU SEM OBTURACAO RETROGRADA"
"PA_PROC_ID","0414020030","APROFUNDAMENTO DE VESTIBULO ORAL (POR SEXTANTE)"
"PA_PROC_ID","0414020049","CORRECAO DE BRIDAS MUSCULARES"
"PA_PROC_ID","0414020057","CORRECAO DE IRREGULARIDADES DE REBORDO ALVEOLAR"
"PA_PROC_ID","0414020065","CORRECAO DE TUBEROSIDADE DO MAXILAR"
"PA_PROC_ID","0414020073","CURETAGEM PERIAPICAL"
"PA_PROC_ID","0414020081","ENXERTO GENGIVAL"
"PA_PROC_ID","0414020090","ENXERTO OSSEO DE AREA DOADORA INTRABUCAL"
"PA_PROC_ID","0414020103","EXCISAO DE CALCULO DE GLANDULA SALIVAR"
"PA_PROC_ID","0414020111","EXCISAO DE GLANDULA SUBMANDIBULAR / SUBMAXILAR / SUBLINGUAL"
"PA_PROC_ID","0414020120","EXODONTIA DE DENTE DECIDUO"
"PA_PROC_ID","0414020138","EXODONTIA DE DENTE PERMANENTE"
"PA_PROC_ID","0414020146","EXODONTIA MULTIPLA COM ALVEOLOPLASTIA POR SEXTANTE"
"PA_PROC_ID","0414020154","GENGIVECTOMIA (POR SEXTANTE)"
"PA_PROC_ID","0414020162","GENGIVOPLASTIA (POR SEXTANTE)"
"PA_PROC_ID","0414020170","GLOSSORRAFIA"
"PA_PROC_ID","0414020189","IMPLANTE DENTARIO OSTEOINTEGRADO EM PACIENTE C/ ANOMALIAS CRANIO-FACIAIS (POR UNIDADE)"
"PA_PROC_ID","0414020197","IMPLANTE OSTEOINTEGRADO EXTRA-ORAL BUCO-MAXILO-FACIAL"
"PA_PROC_ID","0414020200","MARSUPIALIZACAO DE CISTOS E PSEUDOCISTOS"
"PA_PROC_ID","0414020219","ODONTOSECCAO / RADILECTOMIA / TUNELIZACAO"
"PA_PROC_ID","0414020227","RECONSTRUCAO DE SULCO GENGIVO-LABIAL"
"PA_PROC_ID","0414020235","RECONSTRUCAO PARCIAL DO LABIO TRAUMATIZADO"
"PA_PROC_ID","0414020243","REIMPLANTE E TRANSPLANTE DENTAL (POR ELEMENTO)"
"PA_PROC_ID","0414020251","REMOCAO DE CISTO"
"PA_PROC_ID","0414020260","REMOCAO DE CORPO ESTRANHO DA REGIAO BUCO-MAXILO-FACIAL"
"PA_PROC_ID","0414020278","REMOCAO DE DENTE RETIDO (INCLUSO / IMPACTADO)"
"PA_PROC_ID","0414020286","REMOCAO DE FOCO RESIDUAL"
"PA_PROC_ID","0414020294","REMOCAO DE TORUS E EXOSTOSES"
"PA_PROC_ID","0414020308","RETIRADA DE MATERIAL DE SINTESE OSSEA / DENTARIA"
"PA_PROC_ID","0414020316","SELAMENTO DE FISTULA CUTANEA ODONTOGENICA"
"PA_PROC_ID","0414020324","SINUSOTOMIA MAXILAR UNILATERAL"
"PA_PROC_ID","0414020332","TRATAMENTO CIRURGICO DE DENTE INCLUSO EM PACIENTE C/ ANOMALIA CRANIO-FACIAL"
"PA_PROC_ID","0414020340","TRATAMENTO CIRURGICO DE FISTULA INTRA / EXTRA-ORAL"
"PA_PROC_ID","0414020359","TRATAMENTO CIRURGICO DE HEMORRAGIA BUCO-DENTAL"
"PA_PROC_ID","0414020367","TRATAMENTO CIRURGICO PARA TRACIONAMENTO DENTAL"
"PA_PROC_ID","0414020375","TRATAMENTO CIRURGICO PERIODONTAL (POR SEXTANTE)"
"PA_PROC_ID","0414020383","TRATAMENTO DE ALVEOLITE"
"PA_PROC_ID","0414020391","TRATAMENTO EMERGENCIAL P/ REDUCAO DE FRATURA ALVEOLO-DENTARIA"
"PA_PROC_ID","0414020405","ULOTOMIA/ULECTOMIA"
"PA_PROC_ID","0414020413","TRATAMENTO ODONTOLOGICO PARA PACIENTES COM NECESSIDADES ESPECIAIS"
"PA_PROC_ID","0414020421","IMPLANTE DENTARIO OSTEOINTEGRADO"
"PA_PROC_ID","0414020430","EXODONTIA DE DENTE SUPRANUMERARIO"
"PA_PROC_ID","0415010012","TRATAMENTO C/ CIRURGIAS MULTIPLAS"
"PA_PROC_ID","0415020018","PROCEDIMENTOS SEQUENCIAIS DE CIRURGIA PLASTICA REPARADORA POS -CIRURGIA BARIATRICA"
"PA_PROC_ID","0415020026","PROCEDIMENTOS SEQUENCIAIS EM NEUROCIRURGIA E/OU ORTOPEDIA"
"PA_PROC_ID","0415020034","OUTROS PROCEDIMENTOS COM CIRURGIAS SEQUENCIAIS"
"PA_PROC_ID","0415020042","PROCEDIMENTOS SEQUENCIAIS EM ANOMALIA CRANIO E BUCOMAXILOFACIAL"
"PA_PROC_ID","0415020050","PROCEDIMENTOS SEQUENCIAIS EM ONCOLOGIA"
"PA_PROC_ID","0415020069","PROCEDIMENTOS SEQUENCIAIS EM ORTOPEDIA"
"PA_PROC_ID","0415020077","PROCEDIMENTOS SEQUENCIAIS EM NEUROCIRURGIA"
"PA_PROC_ID","0415020085","PROCEDIMENTOS SEQUENCIAIS EM REDESIGNACAO SEXUAL"
"PA_PROC_ID","0415030013","TRATAMENTO CIRURGICO EM POLITRAUMATIZADO"
"PA_PROC_ID","0415040019","CATETERISMO DE VEIA CENTRAL (POR PUNCAO)"
"PA_PROC_ID","0415040027","DEBRIDAMENTO DE FASCEITE NECROTIZANTE"
"PA_PROC_ID","0415040035","DEBRIDAMENTO DE ULCERA / DE TECIDOS DESVITALIZADOS"
"PA_PROC_ID","0415040043","DEBRIDAMENTO DE ULCERA / NECROSE"
"PA_PROC_ID","0415040051","DRENAGEM DE COLECOES VISCERAIS / CAVITARIAS POR CATETERISMO"
"PA_PROC_ID","0416010016","AMPUTACAO DE PENIS EM ONCOLOGIA"
"PA_PROC_ID","0416010024","CISTECTOMIA COM DERIVACAO EM 1SO TEMPO EM ONCOLOGIA"
"PA_PROC_ID","0416010032","CISTECTOMIA TOTAL COM DERIVACAO SIMPLES EM ONCOLOGIA"
"PA_PROC_ID","0416010040","CISTOENTEROPLASTIA EM ONCOLOGIA"
"PA_PROC_ID","0416010059","EPIDIDIMECTOMIA C/ ESVAZIAMENTO GANGLIONAR EM ONCOLOGIA"
"PA_PROC_ID","0416010067","EPIDIDIMECTOMIA EM ONCOLOGIA"
"PA_PROC_ID","0416010075","NEFRECTOMIA TOTAL EM ONCOLOGIA"
"PA_PROC_ID","0416010083","NEFROPIELOSTOMIA EM ONCOLOGIA"
"PA_PROC_ID","0416010091","NEFROURETERECTOMIA TOTAL EM ONCOLOGIA"
"PA_PROC_ID","0416010105","ORQUIECTOMIA UNI OU BILATERAL C/ ESVAZIAMENTO GANGLIONAR EM ONCOLOGIA"
"PA_PROC_ID","0416010113","ORQUIECTOMIA UNILATERAL EM ONCOLOGIA"
"PA_PROC_ID","0416010121","PROSTATECTOMIA EM ONCOLOGIA"
"PA_PROC_ID","0416010130","PROSTATOVESICULECTOMIA RADICAL EM ONCOLOGIA"
"PA_PROC_ID","0416010148","RESSECCAO DE COLO VESICAL A CEU ABERTO EM ONCOLOGIA"
"PA_PROC_ID","0416010156","RESSECCAO DE TUMOR VESICAL A CEU ABERTO EM ONCOLOGIA"
"PA_PROC_ID","0416010164","RESSECCAO DE TUMORES MALTIPLOS E SIMULTANEOS DO TRATO URINARIO EM ONCOLOGIA"
"PA_PROC_ID","0416010172","RESSECCAO ENDOSCOPICA DE TUMOR VESICAL EM ONCOLOGIA"
"PA_PROC_ID","0416010180","REIMPLANTE URETERAL EM ONCOLOGIA - URETEROCISTONEOSTOMIA"
"PA_PROC_ID","0416010199","REIMPLANTE URETERAL EM ONCOLOGIA - URETEROENTEROSTOMIA"
"PA_PROC_ID","0416010202","SUPRARRENALECTOMIA EM ONCOLOGIA"
"PA_PROC_ID","0416010210","NEFRECTOMIA PARCIAL EM ONCOLOGIA"
"PA_PROC_ID","0416010229","AMPUTACAO TOTAL AMPLIADA DE PENIS EM ONCOLOGIA"
"PA_PROC_ID","0416020011","ESTADIAMENTO CIRURGICO DA DOENCA DE HODGKIN"
